Timestamp,CAN_ID,DLC,data1,data2,data3,data4,data5,data6,data7,data8,Label,Datetime,SecondsSinceStart
1749462103.859443,228426446,8,204,111,127,192,23,133,122,103,Normal,2025-06-09T15:11:43.859443,12.603755
1749462103.908069,298262824,8,161,253,228,25,213,247,55,112,Normal,2025-06-09T15:11:43.908069,12.652381
1749462103.958894,62053067,8,197,254,177,234,148,110,239,172,Normal,2025-06-09T15:11:43.958894,12.703206
1749462104.008597,435128945,8,105,121,240,80,231,59,15,201,Normal,2025-06-09T15:11:44.008597,12.752909
1749462104.054702,275680371,8,203,23,114,33,134,11,129,108,Normal,2025-06-09T15:11:44.054702,12.799014
1749462104.108874,380629451,8,205,15,99,144,73,254,203,145,Normal,2025-06-09T15:11:44.108874,12.853186
1749462104.473445,24088335,8,29,59,105,57,234,131,47,195,Normal,2025-06-09T15:11:44.473445,13.217757
1749462104.514894,409866126,8,229,51,122,177,178,240,30,244,Normal,2025-06-09T15:11:44.514894,13.259206
1749462104.577246,471753999,8,238,108,26,41,72,125,102,11,Normal,2025-06-09T15:11:44.577246,13.321558
1749462104.625222,331854440,8,10,115,234,58,10,219,111,74,Normal,2025-06-09T15:11:44.625222,13.369534
1749462104.675295,237334965,8,147,224,143,63,249,240,253,65,Normal,2025-06-09T15:11:44.675295,13.419607
1749462104.720206,281606757,8,248,6,201,72,40,107,170,115,Normal,2025-06-09T15:11:44.720206,13.464518
1749462104.777318,153248624,8,157,177,247,150,186,199,214,72,Normal,2025-06-09T15:11:44.777318,13.52163
1749462104.815021,328232490,8,23,208,242,194,23,211,241,241,Normal,2025-06-09T15:11:44.815021,13.559333
1749462104.870516,191782860,8,110,195,89,171,215,243,46,19,Normal,2025-06-09T15:11:44.870516,13.614828
1749462104.926267,499510507,8,255,240,249,17,95,192,35,73,Normal,2025-06-09T15:11:44.926267,13.670579
1749462104.975556,177110559,8,242,85,26,242,124,161,154,208,Normal,2025-06-09T15:11:44.975556,13.719868
1749462105.026014,360046112,8,38,43,95,74,19,138,82,220,Normal,2025-06-09T15:11:45.026014,13.770326
1749462105.076851,407208290,8,145,176,243,71,194,107,173,206,Normal,2025-06-09T15:11:45.076851,13.821163
1749462105.116376,175068646,8,211,186,84,15,240,47,242,234,Normal,2025-06-09T15:11:45.116376,13.860688
1749462105.174094,279550704,8,42,138,137,145,76,69,227,203,Normal,2025-06-09T15:11:45.174094,13.918406
1749462105.227325,425724422,8,22,212,176,128,244,57,116,166,Normal,2025-06-09T15:11:45.227325,13.971637
1749462105.277031,72138656,8,61,76,44,215,209,208,60,232,Normal,2025-06-09T15:11:45.277031,14.021343
1749462105.322888,452852831,8,138,171,233,95,63,244,154,198,Normal,2025-06-09T15:11:45.322888,14.0672
1749462105.376994,202789209,8,171,125,22,207,13,51,47,122,Normal,2025-06-09T15:11:45.376994,14.121306
1749462105.426308,528586106,8,28,227,21,126,76,55,142,207,Normal,2025-06-09T15:11:45.426308,14.17062
1749462105.475783,520043803,8,232,174,154,157,55,152,86,155,Normal,2025-06-09T15:11:45.475783,14.220095
1749462105.522313,467347664,8,25,219,111,6,141,102,192,46,Normal,2025-06-09T15:11:45.522313,14.266625
1749462105.577235,193984748,8,48,96,67,156,235,234,8,126,Normal,2025-06-09T15:11:45.577235,14.321547
1749462105.624808,291583334,8,7,152,135,218,74,95,109,7,Normal,2025-06-09T15:11:45.624808,14.36912
1749462105.67258,84923030,8,70,120,4,139,13,182,58,17,Normal,2025-06-09T15:11:45.672580,14.416892
1749462105.720168,528071130,8,231,255,66,172,251,112,247,154,Normal,2025-06-09T15:11:45.720168,14.46448
1749462105.776915,51482705,8,108,67,73,145,134,225,249,10,Normal,2025-06-09T15:11:45.776915,14.521227
1749462105.827023,463462715,8,133,92,93,82,153,178,197,210,Normal,2025-06-09T15:11:45.827023,14.571335
1749462105.875853,308353613,8,207,133,181,228,65,171,246,0,Normal,2025-06-09T15:11:45.875853,14.620165
1749462105.927016,450970635,8,41,196,42,158,33,5,207,122,Normal,2025-06-09T15:11:45.927016,14.671328
1749462105.976504,198880110,8,232,81,255,163,180,93,176,126,Normal,2025-06-09T15:11:45.976504,14.720816
1749462106.021725,299035702,8,82,79,149,223,112,247,40,65,Normal,2025-06-09T15:11:46.021725,14.766037
1749462106.069194,364291237,8,38,67,136,141,118,23,28,179,Normal,2025-06-09T15:11:46.069194,14.813506
1749462106.11675,36436382,8,118,45,70,34,152,231,133,204,Normal,2025-06-09T15:11:46.116750,14.861062
1749462106.177413,275351105,8,167,161,213,82,228,23,238,63,Normal,2025-06-09T15:11:46.177413,14.921725
1749462106.211933,29797782,8,240,77,13,142,67,3,142,28,Normal,2025-06-09T15:11:46.211933,14.956245
1749462106.275228,279581565,8,79,99,80,31,154,79,27,126,Normal,2025-06-09T15:11:46.275228,15.01954
1749462106.325799,441892192,8,27,173,237,107,82,44,209,234,Normal,2025-06-09T15:11:46.325799,15.070111
1749462106.376633,132884699,8,82,34,103,224,231,226,224,243,Normal,2025-06-09T15:11:46.376633,15.120945
1749462106.419457,44624772,8,147,72,84,88,122,253,122,168,Normal,2025-06-09T15:11:46.419457,15.163769
1749462106.475428,149118570,8,246,92,189,49,12,131,8,192,Normal,2025-06-09T15:11:46.475428,15.21974
1749462106.525033,267102576,8,226,140,181,131,110,204,239,8,Normal,2025-06-09T15:11:46.525033,15.269345
1749462106.576223,519653928,8,238,136,13,29,191,42,252,232,Normal,2025-06-09T15:11:46.576223,15.320535
1749462106.627484,27623415,8,91,253,92,19,58,173,172,253,Normal,2025-06-09T15:11:46.627484,15.371796
1749462106.675669,158996687,8,167,7,60,52,252,4,109,56,Normal,2025-06-09T15:11:46.675669,15.419981
1749462106.719421,293748132,8,29,219,130,233,147,203,164,30,Normal,2025-06-09T15:11:46.719421,15.463733
1749462106.775601,453352504,8,45,112,182,16,97,65,14,255,Normal,2025-06-09T15:11:46.775601,15.519913
1749462106.815468,169867742,8,141,61,181,124,60,38,29,1,Normal,2025-06-09T15:11:46.815468,15.55978
1749462106.863113,511771132,8,12,19,161,3,84,200,149,158,Normal,2025-06-09T15:11:46.863113,15.607425
1749462106.926364,527662613,8,62,162,229,36,64,210,131,227,Normal,2025-06-09T15:11:46.926364,15.670676
1749462106.977363,237389862,8,25,241,92,151,161,24,166,91,Normal,2025-06-09T15:11:46.977363,15.721675
1749462107.021427,170649668,8,9,239,116,234,36,42,55,195,Normal,2025-06-09T15:11:47.021427,15.765739
1749462107.071309,63712228,8,66,163,57,2,137,138,75,152,Normal,2025-06-09T15:11:47.071309,15.815621
1749462107.1194,246087972,8,209,14,17,32,237,166,134,4,Normal,2025-06-09T15:11:47.119400,15.863712
1749462107.164861,42566971,8,55,6,100,97,150,56,205,180,Normal,2025-06-09T15:11:47.164861,15.909173
1749462107.215653,64696777,8,95,78,27,82,12,175,96,38,Normal,2025-06-09T15:11:47.215653,15.959965
1749462107.275752,384677948,8,41,169,26,166,166,251,142,16,Normal,2025-06-09T15:11:47.275752,16.020064
1749462107.323636,434790912,8,208,192,216,79,51,22,20,203,Normal,2025-06-09T15:11:47.323636,16.067948
1749462107.370726,512612964,8,254,122,245,79,23,125,86,116,Normal,2025-06-09T15:11:47.370726,16.115038
1749462107.418879,287795743,8,38,141,87,192,192,33,193,6,Normal,2025-06-09T15:11:47.418879,16.163191
1749462107.476879,256690137,8,45,225,179,223,180,240,42,50,Normal,2025-06-09T15:11:47.476879,16.221191
1749462107.514007,251564194,8,61,153,145,71,209,107,26,193,Normal,2025-06-09T15:11:47.514007,16.258319
1749462107.577434,10799094,8,99,120,78,251,144,211,96,222,Normal,2025-06-09T15:11:47.577434,16.321746
1749462107.625708,86481281,8,80,68,201,180,63,185,228,52,Normal,2025-06-09T15:11:47.625708,16.37002
1749462107.673695,29696517,8,76,140,240,46,13,87,108,117,Normal,2025-06-09T15:11:47.673695,16.418007
1749462107.721219,440436646,8,65,138,175,64,226,190,230,66,Normal,2025-06-09T15:11:47.721219,16.465531
1749462107.769351,345996217,8,112,3,33,106,28,132,72,32,Normal,2025-06-09T15:11:47.769351,16.513663
1749462107.826825,256917979,8,194,104,99,249,158,227,81,58,Normal,2025-06-09T15:11:47.826825,16.571137
1749462107.868463,57582509,8,141,123,38,79,81,208,47,182,Normal,2025-06-09T15:11:47.868463,16.612775
1749462107.920858,118537236,8,73,161,140,93,167,27,67,198,Normal,2025-06-09T15:11:47.920858,16.66517
1749462107.97614,501643140,8,126,91,3,230,91,119,41,188,Normal,2025-06-09T15:11:47.976140,16.720452
1749462108.023519,150900218,8,132,25,138,105,131,171,82,193,Normal,2025-06-09T15:11:48.023519,16.767831
1749462108.071794,332409292,8,72,151,126,46,54,242,246,148,Normal,2025-06-09T15:11:48.071794,16.816106
1749462108.119707,208288262,8,131,110,224,241,182,29,249,183,Normal,2025-06-09T15:11:48.119707,16.864019
1749462108.167802,479108354,8,159,87,225,69,201,73,177,120,Normal,2025-06-09T15:11:48.167802,16.912114
1749462108.215536,173553576,8,215,71,110,193,174,255,26,227,Normal,2025-06-09T15:11:48.215536,16.959848
1749462108.271226,378882277,8,95,113,188,148,240,129,138,238,Normal,2025-06-09T15:11:48.271226,17.015538
1749462108.326728,5427617,8,144,0,214,212,239,167,195,225,Normal,2025-06-09T15:11:48.326728,17.07104
1749462108.374197,136689741,8,126,188,173,131,85,86,87,118,Normal,2025-06-09T15:11:48.374197,17.118509
1749462108.427398,229071160,8,215,225,222,182,58,1,231,97,Normal,2025-06-09T15:11:48.427398,17.17171
1749462108.477109,265012722,8,68,11,66,70,121,144,80,10,Normal,2025-06-09T15:11:48.477109,17.221421
1749462108.516584,362051594,8,63,93,212,239,13,172,4,234,Normal,2025-06-09T15:11:48.516584,17.260896
1749462108.563909,85104965,8,58,91,6,1,226,243,43,252,Normal,2025-06-09T15:11:48.563909,17.308221
1749462108.627305,364461391,8,71,220,62,67,254,211,80,196,Normal,2025-06-09T15:11:48.627305,17.371617
1749462108.677126,158120899,8,88,213,15,128,52,11,227,145,Normal,2025-06-09T15:11:48.677126,17.421438
1749462108.722817,168648226,8,182,248,103,61,4,143,209,5,Normal,2025-06-09T15:11:48.722817,17.467129
1749462108.776346,307372254,8,149,15,68,89,214,78,160,1,Normal,2025-06-09T15:11:48.776346,17.520658
1749462108.817585,518492856,8,234,161,169,246,163,235,247,43,Normal,2025-06-09T15:11:48.817585,17.561897
1749462108.871888,53398412,8,157,101,0,37,73,77,119,68,Normal,2025-06-09T15:11:48.871888,17.6162
1749462108.913968,532816312,8,233,23,242,237,175,93,36,1,Normal,2025-06-09T15:11:48.913968,17.65828
1749462108.976655,355246546,8,26,109,200,244,145,103,123,223,Normal,2025-06-09T15:11:48.976655,17.720967
1749462109.025435,7393529,8,153,205,72,112,84,180,10,17,Normal,2025-06-09T15:11:49.025435,17.769747
1749462109.070884,123085068,8,123,150,205,33,1,43,235,155,Normal,2025-06-09T15:11:49.070884,17.815196
1749462109.118529,189959112,8,172,134,196,1,148,219,142,228,Normal,2025-06-09T15:11:49.118529,17.862841
1749462109.166186,442459244,8,22,2,211,18,126,86,223,157,Normal,2025-06-09T15:11:49.166186,17.910498
1749462109.221952,453320557,8,48,192,185,37,159,104,190,71,Normal,2025-06-09T15:11:49.221952,17.966264
1749462109.277098,81891427,8,238,162,85,213,204,23,159,38,Normal,2025-06-09T15:11:49.277098,18.02141
1749462109.326665,401323067,8,238,62,189,40,112,117,58,222,Normal,2025-06-09T15:11:49.326665,18.070977
1749462109.376059,175715970,8,183,27,143,110,152,104,175,34,Normal,2025-06-09T15:11:49.376059,18.120371
1749462109.427347,144345403,8,25,80,162,35,162,238,98,36,Normal,2025-06-09T15:11:49.427347,18.171659
1749462109.47597,378320647,8,124,230,25,163,16,134,23,170,Normal,2025-06-09T15:11:49.475970,18.220282
1749462109.515149,431418356,8,210,245,25,146,26,251,52,84,Normal,2025-06-09T15:11:49.515149,18.259461
1749462109.570501,172439283,8,139,13,112,123,95,231,82,249,Normal,2025-06-09T15:11:49.570501,18.314813
1749462109.626254,145329504,8,179,47,2,121,60,81,132,151,Normal,2025-06-09T15:11:49.626254,18.370566
1749462109.674273,201740979,8,161,188,33,46,71,35,214,15,Normal,2025-06-09T15:11:49.674273,18.418585
1749462109.722337,145370470,8,112,227,121,32,202,120,97,175,Normal,2025-06-09T15:11:49.722337,18.466649
1749462109.770167,115049412,8,144,22,248,234,226,150,162,24,Normal,2025-06-09T15:11:49.770167,18.514479
1749462109.818105,417097437,8,75,30,177,62,231,63,21,232,Normal,2025-06-09T15:11:49.818105,18.562417
1749462109.865684,272988963,8,64,73,23,136,213,13,109,217,Normal,2025-06-09T15:11:49.865684,18.609996
1749462109.915104,94629042,8,231,63,45,84,197,17,5,164,Normal,2025-06-09T15:11:49.915104,18.659416
1749462109.976997,225681983,8,17,220,194,180,47,114,113,254,Normal,2025-06-09T15:11:49.976997,18.721309
1749462110.024848,343303185,8,169,130,160,141,13,176,104,22,Normal,2025-06-09T15:11:50.024848,18.76916
1749462110.076732,179843490,8,187,242,244,192,85,153,138,193,Normal,2025-06-09T15:11:50.076732,18.821044
1749462110.126363,271422250,8,125,150,245,28,177,138,109,188,Normal,2025-06-09T15:11:50.126363,18.870675
1749462110.176515,57424235,8,239,152,108,179,19,43,136,0,Normal,2025-06-09T15:11:50.176515,18.920827
1749462110.216465,348630770,8,146,79,188,194,76,41,233,79,Normal,2025-06-09T15:11:50.216465,18.960777
1749462110.276019,78150255,8,33,231,59,19,106,144,103,230,Normal,2025-06-09T15:11:50.276019,19.020331
1749462110.312096,432827130,8,2,187,81,247,142,185,109,98,Normal,2025-06-09T15:11:50.312096,19.056408
1749462110.376177,9955608,8,125,60,104,50,167,130,247,11,Normal,2025-06-09T15:11:50.376177,19.120489
1749462110.424334,271157225,8,212,235,42,215,79,183,253,194,Normal,2025-06-09T15:11:50.424334,19.168646
1749462110.47171,345707693,8,63,182,32,95,157,21,222,173,Normal,2025-06-09T15:11:50.471710,19.216022
1749462110.527432,1181220,8,248,245,124,101,198,213,195,64,Normal,2025-06-09T15:11:50.527432,19.271744
1749462110.566678,342764902,8,96,242,109,124,120,165,95,110,Normal,2025-06-09T15:11:50.566678,19.31099
1749462110.627076,340292588,8,240,71,192,165,62,82,142,203,Normal,2025-06-09T15:11:50.627076,19.371388
1749462110.677427,115509550,8,57,233,10,60,109,135,104,56,Normal,2025-06-09T15:11:50.677427,19.421739
1749462110.724881,99560522,8,9,176,246,117,117,131,133,154,Normal,2025-06-09T15:11:50.724881,19.469193
1749462110.776887,182199072,8,81,198,76,238,39,229,202,12,Normal,2025-06-09T15:11:50.776887,19.521199
1749462110.820815,293605092,8,65,181,34,23,239,218,98,48,Normal,2025-06-09T15:11:50.820815,19.565127
1749462110.875061,504006035,8,145,97,68,161,79,225,168,5,Normal,2025-06-09T15:11:50.875061,19.619373
1749462110.916429,3765193,8,49,227,41,45,57,235,187,202,Normal,2025-06-09T15:11:50.916429,19.660741
1749462110.971092,21871501,8,253,54,200,13,232,236,197,36,Normal,2025-06-09T15:11:50.971092,19.715404
1749462111.025943,249376628,8,235,40,185,251,32,9,111,98,Normal,2025-06-09T15:11:51.025943,19.770255
1749462111.075856,432684929,8,119,226,132,128,118,17,116,147,Normal,2025-06-09T15:11:51.075856,19.820168
1749462111.126531,133742047,8,36,106,220,115,205,21,167,43,Normal,2025-06-09T15:11:51.126531,19.870843
1749462111.167796,112263482,8,101,21,205,6,14,83,107,80,Normal,2025-06-09T15:11:51.167796,19.912108
1749462111.219411,113116009,8,22,19,103,7,53,202,203,176,Normal,2025-06-09T15:11:51.219411,19.963723
1749462111.276121,77232708,8,23,206,51,28,26,6,57,24,Normal,2025-06-09T15:11:51.276121,20.020433
1749462111.325618,306092233,8,2,117,31,100,222,214,51,20,Normal,2025-06-09T15:11:51.325618,20.06993
1749462111.376581,377657108,8,19,19,255,123,136,134,206,30,Normal,2025-06-09T15:11:51.376581,20.120893
1749462111.42736,517429360,8,195,145,193,182,37,44,248,46,Normal,2025-06-09T15:11:51.427360,20.171672
1749462111.476769,435486298,8,82,231,140,238,146,192,135,171,Normal,2025-06-09T15:11:51.476769,20.221081
1749462111.518819,237230823,8,231,138,143,200,205,199,24,80,Normal,2025-06-09T15:11:51.518819,20.263131
1749462111.572613,254908188,8,137,217,48,207,50,63,201,236,Normal,2025-06-09T15:11:51.572613,20.316925
1749462111.625832,332506038,8,193,61,226,255,23,19,5,240,Normal,2025-06-09T15:11:51.625832,20.370144
1749462111.675681,277988128,8,185,34,75,48,98,75,34,243,Normal,2025-06-09T15:11:51.675681,20.419993
1749462111.720947,325209542,8,72,241,54,182,170,148,239,73,Normal,2025-06-09T15:11:51.720947,20.465259
1749462111.772373,193145113,8,223,111,16,95,19,192,10,81,Normal,2025-06-09T15:11:51.772373,20.516685
1749462111.820821,184113690,8,241,116,39,71,6,79,185,169,Normal,2025-06-09T15:11:51.820821,20.565133
1749462111.865124,152664319,8,16,19,199,155,45,180,245,105,Normal,2025-06-09T15:11:51.865124,20.609436
1749462111.926755,17809332,8,72,183,60,137,105,243,102,193,Normal,2025-06-09T15:11:51.926755,20.671067
1749462111.977524,156733453,8,94,97,107,254,111,95,52,148,Normal,2025-06-09T15:11:51.977524,20.721836
1749462112.021584,256196482,8,165,107,252,158,84,215,172,41,Normal,2025-06-09T15:11:52.021584,20.765896
1749462112.076868,417845590,8,82,234,56,128,214,158,242,89,Normal,2025-06-09T15:11:52.076868,20.82118
1749462112.119132,159606687,8,105,43,188,184,227,77,93,170,Normal,2025-06-09T15:11:52.119132,20.863444
1749462112.176037,206212074,8,8,210,141,154,185,114,118,109,Normal,2025-06-09T15:11:52.176037,20.920349
1749462112.221247,231610716,8,165,12,237,109,38,193,107,243,Normal,2025-06-09T15:11:52.221247,20.965559
1749462112.275571,162515643,8,147,9,119,4,143,28,11,200,Normal,2025-06-09T15:11:52.275571,21.019883
1749462112.326804,262858450,8,161,43,57,180,110,136,227,153,Normal,2025-06-09T15:11:52.326804,21.071116
1749462112.375904,3774656,8,73,45,119,104,169,169,138,4,Normal,2025-06-09T15:11:52.375904,21.120216
1749462112.426325,491489086,8,123,70,2,68,180,8,127,204,Normal,2025-06-09T15:11:52.426325,21.170637
1749462112.473503,284216810,8,174,89,108,159,76,100,159,15,Normal,2025-06-09T15:11:52.473503,21.217815
1749462112.512891,467778645,8,174,119,140,227,24,92,65,184,Normal,2025-06-09T15:11:52.512891,21.257203
1749462112.576945,368147527,8,4,170,51,194,198,203,134,227,Normal,2025-06-09T15:11:52.576945,21.321257
1749462112.624559,320026745,8,175,240,44,52,3,4,233,4,Normal,2025-06-09T15:11:52.624559,21.368871
1749462112.672398,480066647,8,115,187,146,143,35,252,36,127,Normal,2025-06-09T15:11:52.672398,21.41671
1749462112.720062,370054633,8,174,24,130,1,66,121,194,155,Normal,2025-06-09T15:11:52.720062,21.464374
1749462112.7766,41120898,8,6,186,27,82,187,168,104,73,Normal,2025-06-09T15:11:52.776600,21.520912
1749462112.815785,40574643,8,93,232,134,104,232,199,104,122,Normal,2025-06-09T15:11:52.815785,21.560097
1749462112.86378,19429879,8,78,73,138,204,158,31,53,238,Normal,2025-06-09T15:11:52.863780,21.608092
1749462112.92751,232608896,8,145,182,102,104,153,77,5,111,Normal,2025-06-09T15:11:52.927510,21.671822
1749462112.9754,508827085,8,31,9,76,175,69,170,16,125,Normal,2025-06-09T15:11:52.975400,21.719712
1749462113.027097,420228927,8,223,73,108,110,221,44,36,143,Normal,2025-06-09T15:11:53.027097,21.771409
1749462113.073992,174669018,8,73,199,94,130,67,240,226,23,Normal,2025-06-09T15:11:53.073992,21.818304
1749462113.125879,386003086,8,238,96,203,27,95,119,233,72,Normal,2025-06-09T15:11:53.125879,21.870191
1749462113.177266,405982630,8,222,250,53,24,228,46,56,86,Normal,2025-06-09T15:11:53.177266,21.921578
1749462113.22762,420344995,8,166,140,5,218,86,120,56,11,Normal,2025-06-09T15:11:53.227620,21.971932
1749462113.276816,480916758,8,78,35,244,164,99,236,75,243,Normal,2025-06-09T15:11:53.276816,22.021128
1749462113.32124,98241291,8,74,137,80,161,65,160,254,179,Normal,2025-06-09T15:11:53.321240,22.065552
1749462113.376869,443177377,8,132,112,122,173,150,200,62,51,Normal,2025-06-09T15:11:53.376869,22.121181
1749462113.426487,159986304,8,19,166,67,215,6,191,176,94,Normal,2025-06-09T15:11:53.426487,22.170799
